ensembleID	dn	ds	dn/ds
ENSG00000170417	0.0593	0.5514	0.107544432354
ENSG00000178623	0.1668	1.2361	0.134940538791
ENSG00000131779	0.0442	0.3108	0.142213642214
ENSG00000134460	0.2721	0.7546	0.360588391201
ENSG00000134461	0.1031	0.6173	0.167017657541
ENSG00000198420	0.0542	0.5233	0.103573476018
ENSG00000134463	0.0976	0.9282	0.105149752209
ENSG00000143971	0.3414	0.5836	0.584989718986
ENSG00000124875	0.3447	0.8513	0.404910137437
ENSG00000171097	0.1068	0.5879	0.181663548222
ENSG00000197191	0.1549	42.8353	0.00361617637789
ENSG00000111961	0.0741	0.6975	0.10623655914
ENSG00000111962	0.0167	0.4736	0.0352618243243
ENSG00000100603	0.0033	0.4054	0.00814010853478
ENSG00000123612	0.035	0.6453	0.0542383387572
ENSG00000016082	0.0004	0.3647	0.00109679188374
ENSG00000012504	0.0375	0.7254	0.0516956162117
ENSG00000160049	0.1413	0.6249	0.226116178589
ENSG00000144791	0.1312	0.5552	0.236311239193
ENSG00000169575	0.1768	0.5033	0.351281541824
ENSG00000078124	0.0621	0.3476	0.178653624856
ENSG00000169570	0.1001	0.3579	0.279687063426
ENSG00000083720	0.0404	0.5812	0.0695113558156
ENSG00000136826	0.0397	0.4994	0.0794953944734
ENSG00000136827	0.0435	0.7944	0.0547583081571
ENSG00000136824	0.0414	0.4924	0.0840779853777
ENSG00000137948	0.155	0.9234	0.167857916396
ENSG00000136828	0.015	0.3797	0.0395048722676
ENSG00000178726	0.2123	1.4039	0.15122159698
ENSG00000072401	0.0	0.5577	0.0
ENSG00000134684	0.0176	0.5084	0.0346184107002
ENSG00000134686	0.0626	0.4266	0.146741678387
ENSG00000168772	0.0	0.0632	0.0
ENSG00000175595	0.0795	0.9221	0.0862162455265
ENSG00000197993	0.1579	0.5137	0.307377846992
ENSG00000197992	0.2693	0.7685	0.350422901757
ENSG00000197991	0.0399	0.5052	0.0789786223278
ENSG00000184185	0.0127	1.0521	0.0120710959034
ENSG00000038945	0.1944	0.6365	0.305420267086
ENSG00000092010	0.1136	0.7401	0.153492771247
ENSG00000099984	0.1521	0.7774	0.195652173913
ENSG00000111325	0.0774	0.8366	0.0925173320583
ENSG00000007402	0.0146	0.4708	0.0310110450297
ENSG00000100601	0.0972	0.467	0.208137044968
ENSG00000094914	0.0349	0.4688	0.0744453924915
ENSG00000196844	0.2673	0.4918	0.543513623424
ENSG00000094916	0.0098	0.3733	0.0262523439593
ENSG00000108702	0.5159	0.9353	0.551587725863
ENSG00000205683	0.0106	0.4915	0.0215666327569
ENSG00000204532	0.5855	1.3362	0.43818290675
ENSG00000108878	0.0793	1.814	0.0437155457552
ENSG00000133106	0.2133	0.5983	0.356510111984
ENSG00000162989	0.0045	0.3199	0.014066895905
ENSG00000143889	0.0256	0.3802	0.0673329826407
ENSG00000100600	0.0983	0.8672	0.113353321033
ENSG00000177994	0.2008	0.448	0.448214285714
ENSG00000143882	0.0445	0.5687	0.0782486372428
ENSG00000129968	0.0339	1.013	0.0334649555775
ENSG00000235423	0.7781	1.624	0.479125615764
ENSG00000175376	0.0405	0.5581	0.0725676402078
ENSG00000023318	0.0326	0.4399	0.0741077517618
ENSG00000138663	0.0023	0.4606	0.0049934867564
ENSG00000147416	0.0056	0.5148	0.010878010878
ENSG00000135334	0.0294	0.2852	0.103085553997
ENSG00000135333	0.0088	0.4149	0.0212099301036
ENSG00000138660	0.0459	0.9234	0.0497076023392
ENSG00000171798	0.1326	1.0739	0.123475183909
ENSG00000120925	0.0477	0.5133	0.0929281122151
ENSG00000131650	0.0651	0.7819	0.0832587287377
ENSG00000135480	0.0916	0.7202	0.12718689253
ENSG00000131652	0.0236	0.7256	0.0325248070562
ENSG00000131653	0.016	0.912	0.0175438596491
ENSG00000142684	0.3148	1.2367	0.254548394922
ENSG00000147419	0.0193	0.3879	0.0497550915184
ENSG00000135486	0.0013	0.2756	0.00471698113208
ENSG00000132874	0.0735	0.6406	0.114736184827
ENSG00000052344	0.1418	0.7121	0.199129335767
ENSG00000175727	0.0609	0.6586	0.0924688733677
ENSG00000009413	0.0691	0.4114	0.16796305299
ENSG00000073756	0.0756	0.5512	0.137155297533
ENSG00000184599	0.3227	1.4223	0.22688602967
ENSG00000132872	0.0544	0.5772	0.0942480942481
ENSG00000149451	0.1795	0.7615	0.235718975706
ENSG00000015285	0.0661	0.4631	0.14273375081
ENSG00000132879	0.369	55.2168	0.00668274872865
ENSG00000221947	0.1499	0.636	0.235691823899
ENSG00000177663	0.19	1.0373	0.183167839584
ENSG00000071189	0.0149	0.3148	0.047331639136
ENSG00000177192	0.0937	0.977	0.0959058341863
ENSG00000177666	0.0727	1.0406	0.0698635402652
ENSG00000145309	0.2779	0.568	0.48926056338
ENSG00000177669	0.1231	0.6835	0.180102414045
ENSG00000139687	0.0444	0.4386	0.10123119015
ENSG00000139684	0.0412	0.601	0.0685524126456
ENSG00000158062	0.11	0.689	0.159651669086
ENSG00000105810	0.0193	0.4144	0.0465733590734
ENSG00000187711	0.1413	0.714	0.197899159664
ENSG00000228570	0.6104	1.037	0.588621022179
ENSG00000179091	0.0525	0.4416	0.118885869565
ENSG00000179097	0.0295	0.5165	0.0571151984511
ENSG00000179094	0.0442	0.4543	0.0972925379705
ENSG00000162630	0.0258	0.4468	0.0577439570278
ENSG00000188266	0.1291	0.375	0.344266666667
ENSG00000162636	0.029	0.4567	0.0634990146705
ENSG00000004534	0.0587	0.3352	0.175119331742
ENSG00000185972	0.033	0.5848	0.0564295485636
ENSG00000102858	0.0564	0.719	0.0784422809458
ENSG00000054523	0.0187	0.4259	0.0439070204273
ENSG00000118181	0.0007	0.6814	0.001027296742
ENSG00000185974	0.0713	1.0476	0.0680603283696
ENSG00000165060	0.1869	0.9165	0.203927986907
ENSG00000165061	0.0238	0.6706	0.035490605428
ENSG00000165066	0.0186	1.091	0.0170485792851
ENSG00000185627	0.0957	0.6173	0.155029969221
ENSG00000169918	0.0286	0.6609	0.043274322893
ENSG00000169919	0.1486	0.8754	0.169750970985
ENSG00000248314	0.0083	0.4654	0.0178341211861
ENSG00000169914	0.0909	0.5244	0.173340961098
ENSG00000115806	0.0746	0.4583	0.16277547458
ENSG00000183484	0.2206	1.1877	0.185737139008
ENSG00000042062	0.1309	1.0237	0.127869493016
ENSG00000163541	0.035	0.5331	0.065653723504
ENSG00000163545	0.0673	0.7186	0.0936543278597
ENSG00000214013	0.0848	0.4515	0.187818383167
ENSG00000205544	0.0628	0.3697	0.169867460103
ENSG00000137880	0.0329	0.3752	0.0876865671642
ENSG00000047662	0.1377	0.8548	0.161090313524
ENSG00000214014	0.0877	0.5068	0.173046566693
ENSG00000250741	0.2776	1.0318	0.269044388447
ENSG00000109472	0.0166	0.6485	0.0255975327679
ENSG00000109471	0.2806	0.7794	0.360020528612
ENSG00000162706	0.0268	0.4493	0.0596483418651
ENSG00000116586	0.1062	0.6707	0.158342030714
ENSG00000225688	0.0729	1.0555	0.0690667929891
ENSG00000162496	0.0271	0.6844	0.0395967270602
ENSG00000127578	0.0404	1.4947	0.0270288352178
ENSG00000179899	0.0403	0.3618	0.11138750691
ENSG00000162493	0.4501	0.8147	0.552473303056
ENSG00000162490	0.1271	0.7476	0.17001070091
ENSG00000118985	0.0471	0.3205	0.146957878315
ENSG00000164124	0.0762	0.6712	0.113528009535
ENSG00000164574	0.022	0.6852	0.0321074138938
ENSG00000162944	0.1159	0.7259	0.159663865546
ENSG00000162946	0.4223	0.72	0.586527777778
ENSG00000164125	0.1258	0.588	0.213945578231
ENSG00000136628	0.057	0.5657	0.100760120205
ENSG00000118762	0.0477	0.612	0.0779411764706
ENSG00000106538	0.2243	1.0838	0.206957003137
ENSG00000149968	0.1392	0.4889	0.2847208018
ENSG00000163220	0.5494	2.5012	0.219654565808
ENSG00000115738	0.006	0.3353	0.0178944229049
ENSG00000119185	0.031	0.8815	0.0351673284175
ENSG00000179364	0.0255	0.9263	0.0275288783332
ENSG00000198642	0.0058	0.4435	0.0130777903044
ENSG00000177034	0.0568	0.4846	0.117210070161
ENSG00000138796	0.0516	0.7449	0.069271043093
ENSG00000138794	0.06	0.7228	0.0830105146652
ENSG00000137080	0.2976	0.5688	0.523206751055
ENSG00000138792	0.1344	0.6853	0.196118488253
ENSG00000135250	0.0407	0.3856	0.105549792531
ENSG00000174059	0.2311	0.5007	0.461553824645
ENSG00000138029	0.0451	0.3846	0.117264690588
ENSG00000138798	0.2132	0.5476	0.389335281227
ENSG00000182289	8.4728	19.0212	0.445439825037
ENSG00000166448	0.1903	1.0956	0.173694779116
ENSG00000100884	0.0097	0.5853	0.0165726977618
ENSG00000166441	0.0411	0.4921	0.0835196098354
ENSG00000128709	0.0558	0.3996	0.13963963964
ENSG00000005812	0.014	0.5163	0.0271160178191
ENSG00000166444	0.0343	0.3809	0.0900498818588
ENSG00000025434	0.0566	0.5819	0.0972675717477
ENSG00000166446	0.0389	0.8567	0.04540679351
ENSG00000173638	0.2466	3.1742	0.077688866486
ENSG00000186998	0.1514	0.4465	0.33908174692
ENSG00000157617	0.1765	0.7554	0.233651045804
ENSG00000157343	0.0915	0.611	0.149754500818
ENSG00000136688	0.409	0.7408	0.552105831533
ENSG00000157613	0.0377	0.5162	0.0730337078652
ENSG00000122432	0.1372	0.3905	0.351344430218
ENSG00000242485	0.078	0.7602	0.102604577743
ENSG00000136682	0.1241	0.4352	0.28515625
ENSG00000186994	0.1495	1.0939	0.136666971387
ENSG00000114779	0.1375	0.5419	0.253736851818
ENSG00000196767	0.0064	0.3917	0.0163390349757
ENSG00000196814	0.0149	0.4821	0.0309064509438
ENSG00000154832	0.0165	0.5755	0.0286707211121
ENSG00000153827	0.0086	0.3195	0.026917057903
ENSG00000137558	0.0381	0.535	0.071214953271
ENSG00000154839	0.1704	0.5724	0.297693920335
ENSG00000137225	0.147	0.8293	0.177257928373
ENSG00000055130	0.0006	0.4625	0.0012972972973
ENSG00000141101	0.0459	0.6425	0.071439688716
ENSG00000164331	0.023	0.4931	0.046643682823
ENSG00000171720	0.0011	0.4075	0.00269938650307
ENSG00000164332	0.0084	0.7698	0.0109119251754
ENSG00000164334	0.1528	0.4276	0.357343311506
ENSG00000100418	0.3163	0.6032	0.524370026525
ENSG00000159763	0.5052	1.5078	0.33505769996
ENSG00000172901	0.2283	0.5983	0.381581146582
ENSG00000104131	0.0174	0.2695	0.0645640074212
ENSG00000144161	0.1135	0.4666	0.243249035577
ENSG00000100412	0.0164	0.5395	0.0303985171455
ENSG00000100413	0.0085	0.7233	0.0117516936264
ENSG00000100410	0.0	0.5117	0.0
ENSG00000182752	0.0432	0.4346	0.0994017487345
ENSG00000171723	0.0061	0.2338	0.0260906757913
ENSG00000155465	0.0487	0.4358	0.11174850849
ENSG00000182759	0.019	1.0324	0.0184037194886
ENSG00000177764	0.0659	0.8894	0.0740948954351
ENSG00000100664	0.0104	0.347	0.0299711815562
ENSG00000186191	0.0872	0.6886	0.126633749637
ENSG00000186190	0.1356	0.6055	0.223947151115
ENSG00000186193	0.143	1.081	0.132284921369
ENSG00000236396	0.1143	0.4966	0.230165122835
ENSG00000186666	0.1325	0.5448	0.243208516887
ENSG00000186197	0.1439	0.6197	0.232209133452
ENSG00000126226	0.0722	0.9846	0.0733292707699
ENSG00000204237	0.25	0.7025	0.355871886121
ENSG00000186198	0.2445	0.4735	0.516367476241
ENSG00000067900	0.0153	0.4083	0.0374724467303
ENSG00000164111	0.0373	0.6093	0.0612177909076
ENSG00000204231	0.0156	0.3264	0.0477941176471
ENSG00000135749	0.0603	0.9022	0.0668366215917
ENSG00000203867	0.1238	0.6244	0.198270339526
ENSG00000196102	0.6038	1.54	0.392077922078
ENSG00000235370	0.1416	0.7454	0.189965119399
ENSG00000145632	0.015	0.4581	0.0327439423707
ENSG00000203710	0.3052	0.528	0.57803030303
ENSG00000010017	0.0295	0.3206	0.0920149719276
ENSG00000072182	0.0126	0.4504	0.0279751332149
ENSG00000196109	0.4908	1.1531	0.425635244125
ENSG00000131914	0.0167	0.4756	0.0351135407906
ENSG00000221813	0.0383	0.7029	0.0544885474463
ENSG00000182154	0.1371	2.4432	0.0561149312377
ENSG00000143850	0.0391	0.5126	0.0762777994538
ENSG00000184115	0.0584	0.6906	0.0845641471184
ENSG00000206561	0.0484	0.3083	0.156989944859
ENSG00000182631	0.0699	0.9279	0.0753313934691
ENSG00000116729	0.0686	0.5053	0.135760934099
ENSG00000101474	0.0611	0.4563	0.133903133903
ENSG00000182634	0.0732	0.6216	0.117760617761
ENSG00000182636	0.0875	0.6571	0.133160858317
ENSG00000123472	0.0524	0.333	0.157357357357
ENSG00000112462	0.1209	0.7683	0.157360406091
ENSG00000197555	0.0195	0.5492	0.035506190823
ENSG00000167183	0.0929	0.7038	0.131997726627
ENSG00000103061	0.1356	0.7701	0.176081028438
ENSG00000088451	0.0482	0.578	0.0833910034602
ENSG00000082805	0.0128	0.5522	0.0231800072438
ENSG00000065491	0.0055	0.5869	0.00937127278923
ENSG00000073584	0.0128	0.3204	0.039950062422
ENSG00000100150	0.0246	0.405	0.0607407407407
ENSG00000172482	0.1428	1.2668	0.112724976318
ENSG00000077063	0.0782	0.3643	0.214658248696
ENSG00000151092	0.087	0.4573	0.190247102558
ENSG00000126062	0.0304	0.63	0.048253968254
ENSG00000081138	0.0101	0.5839	0.0172974824456
ENSG00000072364	0.0324	0.4118	0.078678970374
ENSG00000176715	0.1236	0.7216	0.171286031042
ENSG00000231274	0.1004	0.8932	0.112404836543
ENSG00000100852	0.0122	0.3117	0.0391401989092
ENSG00000137860	0.1518	0.4356	0.348484848485
ENSG00000130024	0.0143	0.3684	0.0388165038002
ENSG00000139044	0.0836	0.5901	0.141670903237
ENSG00000104918	0.3465	1.5786	0.219498289624
ENSG00000130021	0.2021	0.9509	0.212535492691
ENSG00000143622	0.0256	0.6156	0.0415854450942
ENSG00000130023	0.1883	0.6857	0.274609887706
ENSG00000170419	0.2193	0.7477	0.293299451652
ENSG00000164970	0.0025	0.418	0.00598086124402
ENSG00000150551	0.1013	0.734	0.138010899183
ENSG00000138594	0.0568	0.5063	0.112186450721
ENSG00000140474	0.0795	0.7216	0.110171840355
ENSG00000158483	0.479	1.2241	0.391307899681
ENSG00000129152	0.0574	0.9312	0.0616408934708
ENSG00000140471	0.2996	0.5995	0.499749791493
ENSG00000129151	0.0576	0.5539	0.103989889872
ENSG00000019505	0.0535	0.6059	0.0882983990758
ENSG00000170627	0.0449	0.3472	0.129320276498
ENSG00000170624	0.0273	0.347	0.078674351585
ENSG00000173567	0.2813	0.6217	0.452469036513
ENSG00000140478	0.4648	1.1891	0.390883861744
ENSG00000140479	0.1034	0.8459	0.122236671001
ENSG00000129158	0.1791	0.4496	0.398354092527
ENSG00000129159	0.0007	0.3848	0.00181912681913
ENSG00000134851	0.0421	0.4961	0.0848619229994
ENSG00000134853	0.0435	0.6055	0.0718414533443
ENSG00000153446	0.291	1.1548	0.251991686872
ENSG00000153443	0.0331	0.4224	0.0783617424242
ENSG00000174788	0.1398	0.9712	0.143945634267
ENSG00000133739	0.1138	0.6142	0.185281667209
ENSG00000122877	0.0556	0.4925	0.112893401015
ENSG00000155875	0.2426	0.4892	0.495911692559
ENSG00000180917	0.1193	0.788	0.151395939086
ENSG00000087299	0.1004	0.4589	0.218784048812
ENSG00000175104	0.0576	0.4494	0.128170894526
ENSG00000180909	0.1012	0.5228	0.193573068095
ENSG00000139304	0.1119	0.6831	0.163812033377
ENSG00000180900	0.0687	0.9226	0.0744634727943
ENSG00000180901	0.0311	0.5651	0.0550345071669
ENSG00000180902	0.1206	1.1378	0.105994023554
ENSG00000174032	0.0405	0.6633	0.0610583446404
ENSG00000196923	0.0293	0.6494	0.0451185709886
ENSG00000185361	0.0899	3.1415	0.0286169027535
ENSG00000162714	0.123	0.9255	0.132901134522
ENSG00000181784	0.0823	0.6716	0.122543180465
ENSG00000085831	0.033	0.5379	0.0613496932515
ENSG00000085832	0.0574	0.322	0.178260869565
ENSG00000161791	0.0099	0.4364	0.0226856095325
ENSG00000243135	0.1515	0.7296	0.207648026316
ENSG00000078804	0.0748	0.8304	0.0900770712909
ENSG00000064102	0.0225	0.5507	0.0408570909751
ENSG00000160233	0.1088	1.812	0.0600441501104
ENSG00000178950	0.0958	0.8208	0.11671539961
ENSG00000089327	0.5955	0.706	0.843484419263
ENSG00000078808	0.0757	1.7866	0.0423709839919
ENSG00000124160	0.0352	0.373	0.0943699731903
ENSG00000124486	0.0082	0.3525	0.0232624113475
ENSG00000168092	0.002	0.418	0.00478468899522
ENSG00000167014	0.1192	0.4722	0.252435408725
ENSG00000168096	0.0963	0.6648	0.144855595668
ENSG00000163629	0.109	0.6522	0.167126648267
ENSG00000111731	0.0193	0.5926	0.0325683428957
ENSG00000111732	0.0365	0.6605	0.0552611657835
ENSG00000079313	0.1045	1.4585	0.0716489544052
ENSG00000087470	0.0124	0.4225	0.029349112426
ENSG00000147081	0.1187	0.5261	0.225622505227
ENSG00000147082	0.6226	0.9218	0.675417661098
ENSG00000103494	0.0815	0.5012	0.162609736632
ENSG00000103490	0.1847	1.5902	0.116148912087
ENSG00000135899	0.2689	0.5617	0.478725298202
ENSG00000107937	0.025	0.5693	0.0439135780783
ENSG00000107938	0.0355	0.5365	0.0661696178938
ENSG00000152061	0.032	0.3959	0.0808284920434
ENSG00000006327	0.107	0.537	0.199255121043
ENSG00000156097	0.0192	0.3743	0.0512957520705
ENSG00000106049	0.0416	0.3964	0.104944500505
ENSG00000093009	0.0407	0.5172	0.0786929621036
ENSG00000139318	0.0077	0.6613	0.0116437320429
ENSG00000135678	0.0877	0.7518	0.116653365257
ENSG00000151413	0.0645	0.4358	0.148003671409
ENSG00000102010	0.045	0.4149	0.108459869848
ENSG00000135679	0.0886	0.7929	0.111741707655
ENSG00000106511	0.0089	0.5857	0.015195492573
ENSG00000168918	0.0712	0.7663	0.0929140023489
ENSG00000092758	0.0652	0.6284	0.103755569701
ENSG00000047056	0.0157	0.5758	0.0272664119486
ENSG00000092203	0.0246	0.367	0.067029972752
ENSG00000128513	0.1751	0.6656	0.263070913462
ENSG00000092201	0.0058	0.4737	0.0122440363099
ENSG00000048052	0.0491	0.3232	0.151918316832
ENSG00000113356	0.0882	1.2482	0.0706617529242
ENSG00000136011	0.1261	0.5959	0.211612686692
ENSG00000105549	0.271	1.2201	0.222112941562
ENSG00000092208	0.0303	0.4368	0.0693681318681
ENSG00000173349	0.1335	1.0845	0.123098201936
ENSG00000176108	0.0306	1.2719	0.0240584951647
ENSG00000118518	0.0369	0.3867	0.0954228083786
ENSG00000176105	0.0173	0.4174	0.0414470531864
ENSG00000103723	0.0235	0.5368	0.0437779433681
ENSG00000176454	0.0346	0.4133	0.0837164287443
ENSG00000176101	0.0109	1.5302	0.0071232518625
ENSG00000118513	0.0592	0.4391	0.134821225233
ENSG00000176102	0.0032	0.3191	0.0100282043247
ENSG00000085491	0.0322	0.5791	0.0556035227076
ENSG00000132466	0.0157	0.2499	0.062825130052
ENSG00000132467	0.0686	0.7176	0.095596432553
ENSG00000132464	0.2422	0.4973	0.487029961794
ENSG00000132465	0.1456	0.4293	0.33915676683
ENSG00000132463	0.0486	0.4292	0.113233923579
ENSG00000156194	0.0969	0.6397	0.151477254963
ENSG00000198369	0.043	0.6738	0.0638171564262
ENSG00000184361	0.5416	0.7844	0.690464048955
ENSG00000184363	0.0382	0.916	0.0417030567686
ENSG00000134146	0.0913	0.614	0.148697068404
ENSG00000177853	0.2065	0.4775	0.432460732984
ENSG00000184368	0.1395	0.5705	0.244522348817
ENSG00000143742	0.0369	0.547	0.0674588665448
ENSG00000198363	0.1004	0.612	0.164052287582
ENSG00000163041	0.0	0.1386	0.0
ENSG00000026751	0.3914	0.5932	0.659811193527
ENSG00000128951	0.1845	0.8809	0.209444885912
ENSG00000131848	0.5972	1.4107	0.423335932516
ENSG00000154096	0.2074	0.8602	0.241106719368
ENSG00000131844	0.0623	0.6656	0.0935997596154
ENSG00000166275	0.0226	0.4552	0.0496485061511
ENSG00000166272	0.0659	0.4084	0.161361410382
ENSG00000066084	0.0099	0.4848	0.0204207920792
ENSG00000123136	0.0127	0.7926	0.0160232147363
ENSG00000157119	0.0384	0.9833	0.03905217126
ENSG00000123130	0.1147	0.4458	0.257290264693
ENSG00000123131	0.0731	0.451	0.162084257206
ENSG00000109861	0.1348	0.5308	0.253956292389
ENSG00000157111	0.164	0.5607	0.292491528447
ENSG00000157110	0.0046	0.1708	0.0269320843091
ENSG00000149599	0.3074	1.3231	0.23233315698
ENSG00000056277	0.2132	0.4671	0.456433311925
ENSG00000149591	0.0134	0.4959	0.0270215769308
ENSG00000132792	0.0183	0.63	0.0290476190476
ENSG00000132793	0.1076	0.6215	0.173129525342
ENSG00000101220	0.0629	0.5146	0.12223085892
ENSG00000149596	0.0595	0.9639	0.0617283950617
ENSG00000169359	0.0324	0.4793	0.0675985812643
ENSG00000248413	0.2441	0.7008	0.348316210046
ENSG00000028528	0.0249	0.4228	0.0588930936613
ENSG00000163958	0.1982	0.7851	0.252451916953
ENSG00000163959	0.0966	0.4934	0.195784353466
ENSG00000181467	0.0	0.8131	0.0
ENSG00000168234	0.0336	0.4169	0.0805948668746
ENSG00000100129	0.0038	0.9333	0.00407157398479
ENSG00000163956	0.1416	1.4074	0.100611055848
ENSG00000168237	0.0944	0.652	0.144785276074
ENSG00000168546	0.0279	0.5026	0.0555113410267
ENSG00000167272	0.0483	0.7934	0.060877237207
ENSG00000121933	0.2154	0.6837	0.315050460728
ENSG00000142609	0.2952	1.4913	0.197948098974
ENSG00000091704	0.0906	0.8299	0.109169779492
ENSG00000101224	0.0966	0.7598	0.127138720716
ENSG00000163050	0.0644	0.9674	0.0665701881331
ENSG00000162571	0.2358	1.2959	0.181958484451
ENSG00000188100	0.1335	0.5533	0.241279595156
ENSG00000163053	0.0706	0.8606	0.0820357889844
ENSG00000162576	0.1378	1.3895	0.0991723641598
ENSG00000114812	0.0746	0.7128	0.104657687991
ENSG00000198353	0.0052	0.0943	0.0551431601273
ENSG00000183569	0.2364	0.725	0.326068965517
ENSG00000126500	0.0165	0.957	0.0172413793103
ENSG00000167792	0.0195	0.4797	0.0406504065041
ENSG00000186854	0.3058	15.1465	0.0201894827188
ENSG00000091409	0.0341	0.6079	0.0560947524264
ENSG00000198355	0.0193	1.2694	0.0152040334016
ENSG00000122584	0.0017	0.3321	0.00511894007829
ENSG00000204006	0.3464	0.6435	0.538306138306
ENSG00000204007	0.2826	1.2823	0.220385245262
ENSG00000133216	0.0026	0.75	0.00346666666667
ENSG00000237368	0.3403	0.9898	0.343806829663
ENSG00000177275	0.1448	0.6411	0.225861800031
ENSG00000181250	0.1638	1.7163	0.0954378605139
ENSG00000059691	0.0779	0.4322	0.180240629338
ENSG00000055955	0.2517	0.8594	0.292878752618
ENSG00000024862	0.1153	0.8443	0.136562833116
ENSG00000171444	0.0203	0.7008	0.0289668949772
ENSG00000197930	0.0367	0.5455	0.0672777268561
ENSG00000141480	0.0145	0.5368	0.0270119225037
ENSG00000084733	0.0	0.213	0.0
ENSG00000133226	0.0211	0.4259	0.0495421460437
ENSG00000141485	0.1614	0.6178	0.261249595338
ENSG00000074276	0.1766	0.8243	0.21424238748
ENSG00000212789	0.0445	0.4306	0.103344170924
ENSG00000158109	0.0336	0.8004	0.0419790104948
ENSG00000144724	0.0271	0.4703	0.0576227939613
ENSG00000100351	0.0672	0.7771	0.0864753570969
ENSG00000092820	0.0153	1.0119	0.0151200711533
ENSG00000136541	0.2504	0.9349	0.267836132207
ENSG00000167799	0.1238	0.7776	0.15920781893
ENSG00000073910	0.0244	0.7028	0.034718269778
ENSG00000131778	0.0769	0.5269	0.145947997723
ENSG00000119397	0.1167	0.5544	0.210497835498
ENSG00000119396	0.0	0.2681	0.0
ENSG00000158169	0.2185	0.4462	0.489690721649
ENSG00000119392	0.0945	0.5535	0.170731707317
ENSG00000079308	0.1024	0.9905	0.103382130237
ENSG00000158163	0.1307	0.628	0.208121019108
ENSG00000183346	0.1612	0.8818	0.182807892946
ENSG00000158161	0.0261	0.3116	0.0837612323492
ENSG00000167904	0.0321	0.4077	0.0787343635026
ENSG00000154134	0.0805	0.5136	0.156736760125
ENSG00000035928	0.0969	0.5705	0.169851007888
ENSG00000167900	0.062	0.9911	0.0625567551206
ENSG00000138495	0.0513	0.5765	0.0889852558543
ENSG00000173436	0.0248	0.4092	0.0606060606061
ENSG00000141664	0.0821	0.3242	0.253238741518
ENSG00000141665	0.3505	0.6421	0.545865130042
ENSG00000137766	0.0483	0.7198	0.0671019727702
ENSG00000137767	0.0696	0.7443	0.0935106811769
ENSG00000137764	0.0116	0.3895	0.0297817715019
ENSG00000137941	0.0652	0.5489	0.118783020587
ENSG00000184939	0.0945	0.6393	0.147817925856
ENSG00000187456	0.1848	0.796	0.23216080402
ENSG00000179284	0.2632	0.7839	0.335757111877
ENSG00000172732	0.1054	0.5538	0.190321415674
ENSG00000172733	0.0179	0.2829	0.0632732414281
ENSG00000141668	0.0287	0.49	0.0585714285714
ENSG00000172731	0.0548	1.3578	0.0403594049197
ENSG00000130234	0.1048	0.4048	0.258893280632
ENSG00000050405	0.1403	0.6498	0.215912588489
ENSG00000196652	0.1122	0.8441	0.132922639498
ENSG00000122376	0.2266	0.4945	0.458240647118
ENSG00000122375	0.1317	0.6663	0.197658712292
ENSG00000144362	0.1104	0.4626	0.238651102464
ENSG00000011260	0.101	0.409	0.246943765281
ENSG00000173171	0.0439	0.439	0.1
ENSG00000063015	0.0485	0.4868	0.0996302382909
ENSG00000127329	0.0818	0.5375	0.152186046512
ENSG00000087460	0.1868	0.4324	0.432007400555
ENSG00000165501	0.1284	0.4732	0.271344040575
ENSG00000165502	0.0041	0.4918	0.00833672224481
ENSG00000165507	0.2959	0.6967	0.424716520741
ENSG00000165506	0.2244	0.5545	0.404688908927
ENSG00000121578	0.0982	0.577	0.170190641248
ENSG00000010244	0.0046	0.2665	0.0172607879925
ENSG00000115514	0.0559	0.621	0.0900161030596
ENSG00000125851	0.015	0.548	0.0273722627737
ENSG00000125850	0.0539	0.9202	0.058574222995
ENSG00000121570	0.3948	0.9443	0.418087472202
ENSG00000196371	0.1575	1.2905	0.122045718714
ENSG00000196372	0.0096	0.9137	0.0105067308745
ENSG00000196374	0.0196	1.5609	0.0125568582228
ENSG00000174775	0.0	1.4086	0.0
ENSG00000196376	0.0265	0.4046	0.0654967869501
ENSG00000121577	0.0945	0.5138	0.183923705722
ENSG00000112149	0.2064	0.6867	0.300567933595
ENSG00000112419	0.1043	0.4485	0.232552954292
ENSG00000151151	0.0913	0.8391	0.108807055178
ENSG00000181885	0.0426	0.5535	0.0769647696477
ENSG00000237172	0.0874	1.005	0.0869651741294
ENSG00000074416	0.0844	0.6845	0.123301680058
ENSG00000112146	0.0435	0.4976	0.0874196141479
ENSG00000122406	0.0075	0.4179	0.0179468772434
ENSG00000112144	0.0688	0.5624	0.122332859175
ENSG00000161082	0.0394	0.8245	0.0477865372953
ENSG00000117643	0.0564	0.8745	0.0644939965695
ENSG00000117640	0.0316	0.4425	0.0714124293785
ENSG00000178187	0.1111	0.7257	0.153093564834
ENSG00000115233	0.0	0.2442	0.0
ENSG00000140044	0.0182	0.6219	0.0292651551696
ENSG00000175984	0.0903	0.5156	0.175135764158
ENSG00000140043	0.0744	0.5697	0.130595050026
ENSG00000158786	0.1593	0.7833	0.203370356185
ENSG00000183734	0.1661	1.0145	0.163725973386
ENSG00000183735	0.0307	0.7089	0.0433065312456
ENSG00000145569	0.1007	0.6473	0.155569287811
ENSG00000183733	0.2359	0.7816	0.30181678608
ENSG00000100744	0.0308	0.5837	0.0527668322769
