FBGN_GENE1_BD	FBGN_GENE2_AD	GENE1_INTERACTIONS_AS_BD	GENE1_INTERACTIONS_TOTAL	GENE2_INTERACTIONS_AS_AD	GENE2_INTERACTIONS_TOTAL	SCREEN	REFERENCE	DATE1	C_LEU	C_LACZ	C_SUM	MATRIX	IST	MATRIX_DETECTIONS	ISTS_RFCS	DATA_VERSION	DATE_LAST_UPDATED	PUBMEDURL	SYMBOL_BD	SYMBOL_AD	INTERACTION_TYPE	INTERACTION_DETECT_METHODS
FBgn0040687	FBgn0013303	1	3	4	5	Gal4 retests in LexA system screen	unpublished	14-SEP-10	1	3	4	Yes	No	1	0	2013_02	04-FEB-13		CG14645	Nca	pp	MI:0727 (yeast two-hybrid)
FBgn0005630	FBgn0035097	2	3	3	6	Gal4 retests in LexA system screen	unpublished	14-SEP-10	0	1	1	Yes	No	1	0	2013_02	04-FEB-13		lola	CG13405	pp	MI:0727 (yeast two-hybrid)
FBgn0038207	FBgn0040371	1	1	39	39	Gal4 retests in LexA system screen	unpublished	14-SEP-10	3	2	5	Yes	No	1	0	2013_02	04-FEB-13		CG14356	CG12470	pp	MI:0727 (yeast two-hybrid)
FBgn0261791	FBgn0040371	1	1	39	39	Gal4 retests in LexA system screen	unpublished	14-SEP-10	3	2	5	Yes	No	1	0	2013_02	04-FEB-13		SmG	CG12470	pp	MI:0727 (yeast two-hybrid)
FBgn0031944	FBgn0040371	3	6	39	39	Gal4 retests in LexA system screen	unpublished	14-SEP-10	0	1	1	Yes	No	1	0	2013_02	04-FEB-13		CG7196	CG12470	pp	MI:0727 (yeast two-hybrid)
FBgn0261554	FBgn0040371	1	1	39	39	Gal4 retests in LexA system screen	unpublished	14-SEP-10	0	2	2	Yes	No	1	0	2013_02	04-FEB-13		CG42672	CG12470	pp	MI:0727 (yeast two-hybrid)
FBgn0016687	FBgn0040371	1	1	39	39	Gal4 retests in LexA system screen	unpublished	14-SEP-10	2	0	2	Yes	No	1	0	2013_02	04-FEB-13		Nurf-38	CG12470	pp	MI:0727 (yeast two-hybrid)
FBgn0260972	FBgn0040371	1	1	39	39	Gal4 retests in LexA system screen	unpublished	14-SEP-10	2	0	2	Yes	No	1	0	2013_02	04-FEB-13		alc	CG12470	pp	MI:0727 (yeast two-hybrid)
FBgn0039217	FBgn0040371	3	3	39	39	Gal4 retests in LexA system screen	unpublished	14-SEP-10	1	0	1	Yes	No	1	0	2013_02	04-FEB-13		CG13627	CG12470	pp	MI:0727 (yeast two-hybrid)
FBgn0034230	FBgn0040371	18	18	39	39	Gal4 retests in LexA system screen	unpublished	14-SEP-10	3	0	3	Yes	No	1	0	2013_02	04-FEB-13		CG4853	CG12470	pp	MI:0727 (yeast two-hybrid)
FBgn0033238	FBgn0040371	2	3	39	39	Gal4 retests in LexA system screen	unpublished	14-SEP-10	0	3	3	Yes	No	1	0	2013_02	04-FEB-13		CG11165	CG12470	pp	MI:0727 (yeast two-hybrid)
FBgn0003941	FBgn0013334	10	13	3	3	Gal4 retests in LexA system screen	unpublished	14-SEP-10	1	0	1	Yes	No	1	0	2013_02	04-FEB-13		RpL40	Sap47	pp	MI:0727 (yeast two-hybrid)
FBgn0036974	FBgn0013334	2	2	3	3	Gal4 retests in LexA system screen	unpublished	14-SEP-10	2	0	2	Yes	No	1	0	2013_02	04-FEB-13		eRF1	Sap47	pp	MI:0727 (yeast two-hybrid)
FBgn0026324	FBgn0002842	2	2	2	2	Gal4 retests in LexA system screen	unpublished	14-SEP-10	3	3	6	Yes	No	1	0	2013_02	04-FEB-13		Taf10b	sa	pp	MI:0727 (yeast two-hybrid)
FBgn0028984	FBgn0026373	1	1	10	10	Gal4 retests in LexA system screen	unpublished	14-SEP-10	1	0	1	Yes	No	1	0	2013_02	04-FEB-13		Spn88Ea	RpII33	pp	MI:0727 (yeast two-hybrid)
FBgn0035737	FBgn0034391	1	4	5	7	Gal4 retests in LexA system screen	unpublished	14-SEP-10	0	2	2	Yes	No	1	0	2013_02	04-FEB-13		Cpr65Ec	CG15080	pp	MI:0727 (yeast two-hybrid)
FBgn0034363	FBgn0034391	6	8	5	7	Gal4 retests in LexA system screen	unpublished	14-SEP-10	1	3	4	Yes	No	1	0	2013_02	04-FEB-13		CG5327	CG15080	pp	MI:0727 (yeast two-hybrid)
FBgn0010265	FBgn0029608	1	1	1	1	Gal4 retests in LexA system screen	unpublished	14-SEP-10	1	0	1	Yes	No	1	0	2013_02	04-FEB-13		RpS13	CG3091	pp	MI:0727 (yeast two-hybrid)
FBgn0033467	FBgn0034842	3	4	10	15	Gal4 retests in LexA system screen	unpublished	14-SEP-10	3	3	6	Yes	No	1	0	2013_02	04-FEB-13		CG15863	Pros?5R	pp	MI:0727 (yeast two-hybrid)
FBgn0030951	FBgn0036136	1	1	4	4	Gal4 retests in LexA system screen	unpublished	14-SEP-10	1	0	1	Yes	No	1	0	2013_02	04-FEB-13		CG6873	Ufd1-like	pp	MI:0727 (yeast two-hybrid)
FBgn0036786	FBgn0031944	5	22	3	6	Gal4 retests in LexA system screen	unpublished	14-SEP-10	1	0	1	Yes	No	1	0	2013_02	04-FEB-13		skl	CG7196	pp	MI:0727 (yeast two-hybrid)
FBgn0032297	FBgn0033312	1	1	2	2	Gal4 retests in LexA system screen	unpublished	14-SEP-10	3	3	6	Yes	No	1	0	2013_02	04-FEB-13		CG17124	CG8642	pp	MI:0727 (yeast two-hybrid)
FBgn0004896	FBgn0033312	4	4	2	2	Gal4 retests in LexA system screen	unpublished	14-SEP-10	0	2	2	Yes	No	1	0	2013_02	04-FEB-13		fd59A	CG8642	pp	MI:0727 (yeast two-hybrid)
FBgn0008646	FBgn0033083	3	18	2	2	Gal4 retests in LexA system screen	unpublished	14-SEP-10	1	0	1	Yes	No	1	0	2013_02	04-FEB-13		E5	Dpit47	pp	MI:0727 (yeast two-hybrid)
FBgn0039313	FBgn0039312	1	1	1	1	Gal4 retests in LexA system screen	unpublished	14-SEP-10	2	3	5	Yes	No	1	0	2013_02	04-FEB-13		CG11892	CG10514	pp	MI:0727 (yeast two-hybrid)
FBgn0026141	FBgn0027513	18	29	2	2	Gal4 retests in LexA system screen	unpublished	14-SEP-10	3	4	7	Yes	No	1	0	2013_02	04-FEB-13		Cdlc2	ana2	pp	MI:0727 (yeast two-hybrid)
FBgn0011760	FBgn0027513	16	22	2	2	Gal4 retests in LexA system screen	unpublished	14-SEP-10	3	4	7	Yes	No	1	0	2013_02	04-FEB-13		ctp	ana2	pp	MI:0727 (yeast two-hybrid)
FBgn0033401	FBgn0034537	7	10	1	1	Gal4 retests in LexA system screen	unpublished	14-SEP-10	2	0	2	Yes	No	1	0	2013_02	04-FEB-13		CG1968	DMAP1	pp	MI:0727 (yeast two-hybrid)
FBgn0036941	FBgn0042102	2	2	141	141	Gal4 retests in LexA system screen	unpublished	14-SEP-10	2	2	4	Yes	No	1	0	2013_02	04-FEB-13		CG7335	CG18745	pp	MI:0727 (yeast two-hybrid)
FBgn0024371	FBgn0011763	41	43	1	3	Gal4 retests in LexA system screen	unpublished	14-SEP-10	3	0	3	Yes	No	1	0	2013_02	04-FEB-13		E2f2	Dp	pp	MI:0727 (yeast two-hybrid)
FBgn0032485	FBgn0027055	5	5	9	9	Gal4 retests in LexA system screen	unpublished	14-SEP-10	0	3	3	Yes	No	1	0	2013_02	04-FEB-13		CG9426	CSN3	pp	MI:0727 (yeast two-hybrid)
FBgn0031452	FBgn0031628	3	4	4	4	Gal4 retests in LexA system screen	unpublished	14-SEP-10	2	0	2	Yes	No	1	0	2013_02	04-FEB-13		Cwc25	CG3294	pp	MI:0727 (yeast two-hybrid)
FBgn0039626	FBgn0031628	1	1	4	4	Gal4 retests in LexA system screen	unpublished	14-SEP-10	3	0	3	Yes	No	1	0	2013_02	04-FEB-13		Slu7	CG3294	pp	MI:0727 (yeast two-hybrid)
FBgn0030502	FBgn0033988	1	1	2	2	Gal4 retests in LexA system screen	unpublished	14-SEP-10	1	1	1	Yes	No	1	0	2013_02	04-FEB-13		tth	pcs	pp	MI:0727 (yeast two-hybrid)
FBgn0040786	FBgn0033663	4	5	2	2	Gal4 retests in LexA system screen	unpublished	14-SEP-10	1	0	1	Yes	No	1	0	2013_02	04-FEB-13		CG14104	ERp60	pp	MI:0727 (yeast two-hybrid)
FBgn0040816	FBgn0020622	3	7	2	2	Gal4 retests in LexA system screen	unpublished	14-SEP-10	2	0	2	Yes	No	1	0	2013_02	04-FEB-13		CG12521	Pi3K21B	pp	MI:0727 (yeast two-hybrid)
FBgn0000370	FBgn0013718	3	3	8	8	Gal4 retests in LexA system screen	unpublished	14-SEP-10	0	2	2	Yes	No	1	0	2013_02	04-FEB-13		crc	nuf	pp	MI:0727 (yeast two-hybrid)
FBgn0010235	FBgn0013718	34	37	8	8	Gal4 retests in LexA system screen	unpublished	14-SEP-10	0	2	2	Yes	No	1	0	2013_02	04-FEB-13		Klc	nuf	pp	MI:0727 (yeast two-hybrid)
FBgn0034314	FBgn0013718	6	11	8	8	Gal4 retests in LexA system screen	unpublished	14-SEP-10	2	2	4	Yes	No	1	0	2013_02	04-FEB-13		nopo	nuf	pp	MI:0727 (yeast two-hybrid)
FBgn0005696	FBgn0032763	2	3	29	29	Gal4 retests in LexA system screen	unpublished	14-SEP-10	2	1	2	Yes	No	1	0	2013_02	04-FEB-13		DNApol-?73	CG17568	pp	MI:0727 (yeast two-hybrid)
FBgn0040786	FBgn0024285	4	5	8	8	Gal4 retests in LexA system screen	unpublished	14-SEP-10	3	3	6	Yes	No	1	0	2013_02	04-FEB-13		CG14104	Srp54	pp	MI:0727 (yeast two-hybrid)
FBgn0037051	FBgn0035878	1	1	8	8	Gal4 retests in LexA system screen	unpublished	14-SEP-10	3	0	3	Yes	No	1	0	2013_02	04-FEB-13		CG10565	CG7182	pp	MI:0727 (yeast two-hybrid)
FBgn0263697	FBgn0261112	2	2	5	5	Gal4 retests in LexA system screen	unpublished	14-SEP-10	3	2	5	Yes	No	1	0	2013_02	04-FEB-13		Uba3	APP-BP1	pp	MI:0727 (yeast two-hybrid)
FBgn0000448	FBgn0019650	1	1	14	31	Gal4 retests in LexA system screen	unpublished	14-SEP-10	0	3	3	Yes	No	1	0	2013_02	04-FEB-13		Hr46	toy	pp	MI:0727 (yeast two-hybrid)
FBgn0030007	FBgn0019650	1	2	14	31	Gal4 retests in LexA system screen	unpublished	14-SEP-10	0	1	1	Yes	No	1	0	2013_02	04-FEB-13		CG2263	toy	pp	MI:0727 (yeast two-hybrid)
FBgn0027338	FBgn0019650	9	12	14	31	Gal4 retests in LexA system screen	unpublished	14-SEP-10	2	5	7	Yes	No	1	0	2013_02	04-FEB-13		Kap-?3	toy	pp	MI:0727 (yeast two-hybrid)
FBgn0037607	FBgn0019650	1	10	14	31	Gal4 retests in LexA system screen	unpublished	14-SEP-10	0	2	2	Yes	No	1	0	2013_02	04-FEB-13		CG8036	toy	pp	MI:0727 (yeast two-hybrid)
FBgn0022960	FBgn0019650	1	2	14	31	Gal4 retests in LexA system screen	unpublished	14-SEP-10	3	4	7	Yes	No	1	0	2013_02	04-FEB-13		vimar	toy	pp	MI:0727 (yeast two-hybrid)
FBgn0001219	FBgn0019650	1	5	14	31	Gal4 retests in LexA system screen	unpublished	14-SEP-10	0	2	2	Yes	No	1	0	2013_02	04-FEB-13		Hsc70-4	toy	pp	MI:0727 (yeast two-hybrid)
FBgn0044823	FBgn0019650	1	1	14	31	Gal4 retests in LexA system screen	unpublished	14-SEP-10	0	3	3	Yes	No	1	0	2013_02	04-FEB-13		Spec2	toy	pp	MI:0727 (yeast two-hybrid)
FBgn0032447	FBgn0025680	3	4	2	3	Gal4 retests in LexA system screen	unpublished	14-SEP-10	3	2	5	Yes	No	1	0	2013_02	04-FEB-13		PICK1	cry	pp	MI:0727 (yeast two-hybrid)
FBgn0020270	FBgn0004102	1	1	4	7	Gal4 retests in LexA system screen	unpublished	14-SEP-10	0	3	3	Yes	No	1	0	2013_02	04-FEB-13		mre11	oc	pp	MI:0727 (yeast two-hybrid)
FBgn0031106	FBgn0051224	8	11	4	4	Gal4 retests in LexA system screen	unpublished	14-SEP-10	1	0	1	Yes	No	1	0	2013_02	04-FEB-13		Syx16	CG31224	pp	MI:0727 (yeast two-hybrid)
FBgn0037717	FBgn0051224	12	14	4	4	Gal4 retests in LexA system screen	unpublished	14-SEP-10	3	0	3	Yes	No	1	0	2013_02	04-FEB-13		CG8301	CG31224	pp	MI:0727 (yeast two-hybrid)
FBgn0035993	FBgn0265003	9	13	7	7	Gal4 retests in LexA system screen	unpublished	14-SEP-10	2	0	2	Yes	No	1	0	2013_02	04-FEB-13		Nf-YA	koi	pp	MI:0727 (yeast two-hybrid)
FBgn0028406	FBgn0265003	3	4	7	7	Gal4 retests in LexA system screen	unpublished	14-SEP-10	2	0	2	Yes	No	1	0	2013_02	04-FEB-13		Drep-4	koi	pp	MI:0727 (yeast two-hybrid)
FBgn0051036	FBgn0265003	8	9	7	7	Gal4 retests in LexA system screen	unpublished	14-SEP-10	3	3	6	Yes	No	1	0	2013_02	04-FEB-13		CG31036	koi	pp	MI:0727 (yeast two-hybrid)
FBgn0029874	FBgn0003124	20	23	4	5	Gal4 retests in LexA system screen	unpublished	14-SEP-10	3	0	3	Yes	No	1	0	2013_02	04-FEB-13		CG3342	polo	pp	MI:0727 (yeast two-hybrid)
FBgn0003870	FBgn0035153	7	7	6	6	Gal4 retests in LexA system screen	unpublished	14-SEP-10	1	1	2	Yes	No	1	0	2013_02	04-FEB-13		ttk	ebd1	pp	MI:0727 (yeast two-hybrid)
FBgn0035892	FBgn0034425	4	4	9	11	Gal4 retests in LexA system screen	unpublished	14-SEP-10	3	0	3	Yes	No	1	0	2013_02	04-FEB-13		exo70	CG11906	pp	MI:0727 (yeast two-hybrid)
FBgn0053193	FBgn0261456	2	3	9	10	Gal4 retests in LexA system screen	unpublished	14-SEP-10	3	3	6	Yes	No	1	0	2013_02	04-FEB-13		sav	hpo	pp	MI:0727 (yeast two-hybrid)
FBgn0000229	FBgn0011737	10	17	3	7	Gal4 retests in LexA system screen	unpublished	14-SEP-10	3	3	6	Yes	No	1	0	2013_02	04-FEB-13		bsk	wee	pp	MI:0727 (yeast two-hybrid)
FBgn0037076	FBgn0019809	2	3	2	3	Gal4 retests in LexA system screen	unpublished	14-SEP-10	3	1	4	Yes	No	1	0	2013_02	04-FEB-13		ebd2	gcm2	pp	MI:0727 (yeast two-hybrid)
FBgn0002565	FBgn0033083	1	1	2	2	Gal4 retests in LexA system screen	unpublished	14-SEP-10	3	2	5	Yes	No	1	0	2013_02	04-FEB-13		Lsp2	Dpit47	pp	MI:0727 (yeast two-hybrid)
FBgn0024250	FBgn0020399	2	2	2	4	Gal4 retests in LexA system screen	unpublished	14-SEP-10	0	0	1	Yes	No	1	0	2013_02	04-FEB-13		brk	Mst89B	pp	MI:0727 (yeast two-hybrid)
FBgn0004102	FBgn0263289	3	7	10	10	Gal4 retests in LexA system screen	unpublished	14-SEP-10	3	3	6	Yes	No	1	0	2013_02	04-FEB-13		oc	scrib	pp	MI:0727 (yeast two-hybrid)
FBgn0030511	FBgn0263289	1	1	10	10	Gal4 retests in LexA system screen	unpublished	14-SEP-10	3	0	3	Yes	No	1	0	2013_02	04-FEB-13		CG11158	scrib	pp	MI:0727 (yeast two-hybrid)
FBgn0040503	FBgn0026059	4	4	11	11	Gal4 retests in LexA system screen	unpublished	14-SEP-10	3	0	3	Yes	No	1	0	2013_02	04-FEB-13		CG7763	Mhcl	pp	MI:0727 (yeast two-hybrid)
FBgn0032242	FBgn0026059	1	1	11	11	Gal4 retests in LexA system screen	unpublished	14-SEP-10	1	0	1	Yes	No	1	0	2013_02	04-FEB-13		CG5355	Mhcl	pp	MI:0727 (yeast two-hybrid)
FBgn0019650	FBgn0022768	17	31	3	3	Gal4 retests in LexA system screen	unpublished	14-SEP-10	2	3	5	Yes	No	1	0	2013_02	04-FEB-13		toy	Pp2C1	pp	MI:0727 (yeast two-hybrid)
FBgn0004102	FBgn0022768	3	7	3	3	Gal4 retests in LexA system screen	unpublished	14-SEP-10	3	2	5	Yes	No	1	0	2013_02	04-FEB-13		oc	Pp2C1	pp	MI:0727 (yeast two-hybrid)
FBgn0039749	FBgn0026262	2	2	3	3	Gal4 retests in LexA system screen	unpublished	14-SEP-10	2	0	2	Yes	No	1	0	2013_02	04-FEB-13		CG11498	bip2	pp	MI:0727 (yeast two-hybrid)
FBgn0040900	FBgn0035617	4	10	1	1	Gal4 retests in LexA system screen	unpublished	14-SEP-10	1	0	1	Yes	No	1	0	2013_02	04-FEB-13		CG17777	l(3)psg2	pp	MI:0727 (yeast two-hybrid)
FBgn0019650	FBgn0023458	17	31	1	1	Gal4 retests in LexA system screen	unpublished	14-SEP-10	3	3	6	Yes	No	1	0	2013_02	04-FEB-13		toy	Rbcn-3A	pp	MI:0727 (yeast two-hybrid)
FBgn0024273	FBgn0004198	1	3	1	1	Gal4 retests in LexA system screen	unpublished	14-SEP-10	1	0	1	Yes	No	1	0	2013_02	04-FEB-13		WASp	ct	pp	MI:0727 (yeast two-hybrid)
FBgn0028970	FBgn0008636	16	16	1	1	Gal4 retests in LexA system screen	unpublished	14-SEP-10	3	0	3	Yes	No	1	0	2013_02	04-FEB-13		?ggt-II	hbn	pp	MI:0727 (yeast two-hybrid)
FBgn0036460	FBgn0029971	1	2	2	2	Gal4 retests in LexA system screen	unpublished	14-SEP-10	3	2	5	Yes	No	1	0	2013_02	04-FEB-13		CG5114	CG18624	pp	MI:0727 (yeast two-hybrid)
FBgn0040900	FBgn0085197	4	10	8	8	Gal4 retests in LexA system screen	unpublished	14-SEP-10	3	2	5	Yes	No	1	0	2013_02	04-FEB-13		CG17777	CG34168	pp	MI:0727 (yeast two-hybrid)
FBgn0259222	FBgn0085197	5	7	8	8	Gal4 retests in LexA system screen	unpublished	14-SEP-10	2	2	4	Yes	No	1	0	2013_02	04-FEB-13		CG42322	CG34168	pp	MI:0727 (yeast two-hybrid)
FBgn0002941	FBgn0085197	1	1	8	8	Gal4 retests in LexA system screen	unpublished	14-SEP-10	1	0	2	Yes	No	1	0	2013_02	04-FEB-13		slou	CG34168	pp	MI:0727 (yeast two-hybrid)
FBgn0015621	FBgn0085197	1	3	8	8	Gal4 retests in LexA system screen	unpublished	14-SEP-10	1	0	2	Yes	No	1	0	2013_02	04-FEB-13		Clp	CG34168	pp	MI:0727 (yeast two-hybrid)
FBgn0033015	FBgn0085197	5	5	8	8	Gal4 retests in LexA system screen	unpublished	14-SEP-10	2	0	2	Yes	No	1	0	2013_02	04-FEB-13		d4	CG34168	pp	MI:0727 (yeast two-hybrid)
FBgn0259243	FBgn0014391	2	4	2	2	Gal4 retests in LexA system screen	unpublished	14-SEP-10	1	0	1	Yes	No	1	0	2013_02	04-FEB-13		Pka-R1	sun	pp	MI:0727 (yeast two-hybrid)
FBgn0034230	FBgn0038107	18	18	1	1	Gal4 retests in LexA system screen	unpublished	14-SEP-10	3	0	3	Yes	No	1	0	2013_02	04-FEB-13		CG4853	CG17327	pp	MI:0727 (yeast two-hybrid)
FBgn0003261	FBgn0040895	5	5	1	1	Gal4 retests in LexA system screen	unpublished	14-SEP-10	1	0	1	Yes	No	1	0	2013_02	04-FEB-13		Rm62	CG14773	pp	MI:0727 (yeast two-hybrid)
FBgn0025186	FBgn0032400	5	7	4	4	Gal4 retests in LexA system screen	unpublished	14-SEP-10	0	1	1	Yes	No	1	0	2013_02	04-FEB-13		ari-2	CG6770	pp	MI:0727 (yeast two-hybrid)
FBgn0034230	FBgn0032400	18	18	4	4	Gal4 retests in LexA system screen	unpublished	14-SEP-10	3	0	3	Yes	No	1	0	2013_02	04-FEB-13		CG4853	CG6770	pp	MI:0727 (yeast two-hybrid)
FBgn0050497	FBgn0040239	7	14	1	1	Gal4 retests in LexA system screen	unpublished	14-SEP-10	2	0	2	Yes	No	1	0	2013_02	04-FEB-13		CG30497	bc10	pp	MI:0727 (yeast two-hybrid)
FBgn0031710	FBgn0040954	12	19	1	4	Gal4 retests in LexA system screen	unpublished	14-SEP-10	1	0	1	Yes	No	1	0	2013_02	04-FEB-13		CG7371	CG13779	pp	MI:0727 (yeast two-hybrid)
FBgn0261068	FBgn0000426	3	5	2	6	Gal4 retests in LexA system screen	unpublished	14-SEP-10	1	3	4	Yes	No	1	0	2013_02	04-FEB-13		LSm7	SmF	pp	MI:0727 (yeast two-hybrid)
FBgn0038815	FBgn0040534	3	6	2	3	Gal4 retests in LexA system screen	unpublished	14-SEP-10	3	0	3	Yes	No	1	0	2013_02	04-FEB-13		CG5466	CG11985	pp	MI:0727 (yeast two-hybrid)
FBgn0013764	FBgn0040905	5	5	3	3	Gal4 retests in LexA system screen	unpublished	14-SEP-10	0	2	2	Yes	No	1	0	2013_02	04-FEB-13		Chi	CG15578	pp	MI:0727 (yeast two-hybrid)
FBgn0020399	FBgn0026141	2	4	11	29	Gal4 retests in LexA system screen	unpublished	14-SEP-10	2	4	6	Yes	No	1	0	2013_02	04-FEB-13		Mst89B	Cdlc2	pp	MI:0727 (yeast two-hybrid)
FBgn0034532	FBgn0026141	1	1	11	29	Gal4 retests in LexA system screen	unpublished	14-SEP-10	2	3	5	Yes	No	1	0	2013_02	04-FEB-13		CG13436	Cdlc2	pp	MI:0727 (yeast two-hybrid)
FBgn0034617	FBgn0011760	5	12	6	22	Gal4 retests in LexA system screen	unpublished	14-SEP-10	3	2	5	Yes	No	1	0	2013_02	04-FEB-13		CG9754	ctp	pp	MI:0727 (yeast two-hybrid)
FBgn0261068	FBgn0035675	3	5	4	4	Gal4 retests in LexA system screen	unpublished	14-SEP-10	1	3	4	Yes	No	1	0	2013_02	04-FEB-13		LSm7	CG6610	pp	MI:0727 (yeast two-hybrid)
FBgn0032312	FBgn0039041	5	7	4	10	Gal4 retests in LexA system screen	unpublished	14-SEP-10	0	5	5	Yes	No	1	0	2013_02	04-FEB-13		CG14071	CG13838	pp	MI:0727 (yeast two-hybrid)
FBgn0028902	FBgn0039041	3	3	4	10	Gal4 retests in LexA system screen	unpublished	14-SEP-10	0	2	2	Yes	No	1	0	2013_02	04-FEB-13		Tektin-A	CG13838	pp	MI:0727 (yeast two-hybrid)
FBgn0031613	FBgn0035829	4	15	1	3	Gal4 retests in LexA system screen	unpublished	14-SEP-10	1	1	2	Yes	No	1	0	2013_02	04-FEB-13		HP6	HP4	pp	MI:0727 (yeast two-hybrid)
FBgn0005613	FBgn0040892	3	3	4	6	Gal4 retests in LexA system screen	unpublished	14-SEP-10	3	3	6	Yes	No	1	0	2013_02	04-FEB-13		Sox15	CG14634	pp	MI:0727 (yeast two-hybrid)
FBgn0037391	FBgn0040892	3	5	4	6	Gal4 retests in LexA system screen	unpublished	14-SEP-10	3	2	5	Yes	No	1	0	2013_02	04-FEB-13		CG2017	CG14634	pp	MI:0727 (yeast two-hybrid)
FBgn0032059	FBgn0032020	2	2	3	3	Gal4 retests in LexA system screen	unpublished	14-SEP-10	3	0	3	Yes	No	1	0	2013_02	04-FEB-13		PrBP	CG7787	pp	MI:0727 (yeast two-hybrid)
FBgn0031724	FBgn0261790	2	3	2	2	Gal4 retests in LexA system screen	unpublished	14-SEP-10	3	1	4	Yes	No	1	0	2013_02	04-FEB-13		CG18266	SmE	pp	MI:0727 (yeast two-hybrid)
FBgn0032488	FBgn0035769	2	2	16	17	Gal4 retests in LexA system screen	unpublished	14-SEP-10	3	2	5	Yes	No	1	0	2013_02	04-FEB-13		CG16812	CTCF	pp	MI:0727 (yeast two-hybrid)
FBgn0031050	FBgn0035918	5	6	2	2	Gal4 retests in LexA system screen	unpublished	14-SEP-10	1	0	1	Yes	No	1	0	2013_02	04-FEB-13		Arp10	Cdc6	pp	MI:0727 (yeast two-hybrid)
FBgn0034314	FBgn0031710	6	11	7	19	Gal4 retests in LexA system screen	unpublished	14-SEP-10	2	3	5	Yes	No	1	0	2013_02	04-FEB-13		nopo	CG7371	pp	MI:0727 (yeast two-hybrid)
FBgn0040954	FBgn0031710	3	4	7	19	Gal4 retests in LexA system screen	unpublished	14-SEP-10	3	1	4	Yes	No	1	0	2013_02	04-FEB-13		CG13779	CG7371	pp	MI:0727 (yeast two-hybrid)
FBgn0011715	FBgn0037213	7	11	3	3	Gal4 retests in LexA system screen	unpublished	14-SEP-10	3	0	3	Yes	No	1	0	2013_02	04-FEB-13		Snr1	CG12581	pp	MI:0727 (yeast two-hybrid)
FBgn0027338	FBgn0015381	9	12	1	1	Gal4 retests in LexA system screen	unpublished	14-SEP-10	3	1	4	Yes	No	1	0	2013_02	04-FEB-13		Kap-?3	dsf	pp	MI:0727 (yeast two-hybrid)
FBgn0033702	FBgn0038098	9	19	1	1	Gal4 retests in LexA system screen	unpublished	14-SEP-10	2	0	2	Yes	No	1	0	2013_02	04-FEB-13		CG8854	CG7381	pp	MI:0727 (yeast two-hybrid)
FBgn0033174	FBgn0038488	4	4	10	10	Gal4 retests in LexA system screen	unpublished	14-SEP-10	3	0	3	Yes	No	1	0	2013_02	04-FEB-13		CG11125	m-cup	pp	MI:0727 (yeast two-hybrid)
FBgn0031488	FBgn0035443	17	19	18	18	Gal4 retests in LexA system screen	unpublished	14-SEP-10	1	0	1	Yes	No	1	0	2013_02	04-FEB-13		CG17265	CG12010	pp	MI:0727 (yeast two-hybrid)
FBgn0033737	FBgn0035443	13	16	18	18	Gal4 retests in LexA system screen	unpublished	14-SEP-10	1	0	1	Yes	No	1	0	2013_02	04-FEB-13		Nup54	CG12010	pp	MI:0727 (yeast two-hybrid)
FBgn0005391	FBgn0027868	1	1	1	1	Gal4 retests in LexA system screen	unpublished	14-SEP-10	2	0	2	Yes	No	1	0	2013_02	04-FEB-13		Yp2	Nup107	pp	MI:0727 (yeast two-hybrid)
FBgn0011760	FBgn0031620	16	22	1	1	Gal4 retests in LexA system screen	unpublished	14-SEP-10	3	3	6	Yes	No	1	0	2013_02	04-FEB-13		ctp	CG11929	pp	MI:0727 (yeast two-hybrid)
FBgn0037717	FBgn0030089	12	14	5	5	Gal4 retests in LexA system screen	unpublished	14-SEP-10	1	0	1	Yes	No	1	0	2013_02	04-FEB-13		CG8301	AP-1?	pp	MI:0727 (yeast two-hybrid)
FBgn0037372	FBgn0026376	3	4	1	1	Gal4 retests in LexA system screen	unpublished	14-SEP-10	1	0	1	Yes	No	1	0	2013_02	04-FEB-13		CG2091	Rgl	pp	MI:0727 (yeast two-hybrid)
FBgn0022893	FBgn0039157	1	1	4	4	Gal4 retests in LexA system screen	unpublished	14-SEP-10	1	0	1	Yes	No	1	0	2013_02	04-FEB-13		Df31	Myo95E	pp	MI:0727 (yeast two-hybrid)
FBgn0030761	FBgn0017579	9	12	2	2	Gal4 retests in LexA system screen	unpublished	14-SEP-10	3	0	3	Yes	No	1	0	2013_02	04-FEB-13		CG9784	RpL14	pp	MI:0727 (yeast two-hybrid)
FBgn0031488	FBgn0036679	17	19	5	5	Gal4 retests in LexA system screen	unpublished	14-SEP-10	1	0	1	Yes	No	1	0	2013_02	04-FEB-13		CG17265	CG13022	pp	MI:0727 (yeast two-hybrid)
FBgn0039139	FBgn0036679	5	5	5	5	Gal4 retests in LexA system screen	unpublished	14-SEP-10	1	0	1	Yes	No	1	0	2013_02	04-FEB-13		Ime4	CG13022	pp	MI:0727 (yeast two-hybrid)
FBgn0031488	FBgn0011296	17	19	3	9	Gal4 retests in LexA system screen	unpublished	14-SEP-10	1	0	2	Yes	No	1	0	2013_02	04-FEB-13		CG17265	l(2)efl	pp	MI:0727 (yeast two-hybrid)
